"meet_location","meet_wday","meet_mday","meet_year","racecount","race_number","horse_number","horse_name","horse_sire","horse_trainer","horse_jockey","horse_odds","horse_odds_decimal","horse_place","purse","time_frac1","time_frac2","time_frac3","time_frac4","time_frac5","time_final","track_length","track_type","race_class","dist_frac1","dist_frac2","dist_frac3","dist_frac4","dist_frac5"
"Hastings Park","Monday","May 22","2023",256,4,"4","Lasting Light","Second in Command","Dave Milburn","Learie C. Seecharan","3/1",3,NA,11000,23.23,46.64,70.92,NA,NA,78.42,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",256,4,"5","Anima","First Samurai","Paul Lemasurier","Jose Roberto Gomez","9/2",4.5,3,11000,23.23,46.64,70.92,NA,NA,78.42,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",256,4,"6","Storm Cruiser","Forest Grove","Jean M Lavallee","Christopher Roy Mamdeen","12/1",12,5,11000,23.23,46.64,70.92,NA,NA,78.42,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",256,4,"7","Harlan's Angel","Flat Out","Cindy Krasner","Scott Williams","5/1",5,5,11000,23.23,46.64,70.92,NA,NA,78.42,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",257,5,"1","Tapits Choice","Tapiture","Frank E. Barroby","Fraser Aebly","10/1",10,5,20000,23.54,47.69,70.76,NA,NA,77.49,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",257,5,"2","Cairo Crusader","Cairo Prince","Barbara Heads","Antonio Ambrosio Reyes","9/2",4.5,3,20000,23.54,47.69,70.76,NA,NA,77.49,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",257,5,"3","Bak to Liberty","Bakken","Edgar Mendoza","Amadeo Perez","5/2",2.5,2,20000,23.54,47.69,70.76,NA,NA,77.49,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",257,5,"4","Jose Jose","Jersey Town","Robert Gilker","Kerron Khelawan","7/2",3.5,1,20000,23.54,47.69,70.76,NA,NA,77.49,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",257,5,"5","Magic Road","Klimt","Mel Snow","Brian Boodramsingh","5/1",5,4,20000,23.54,47.69,70.76,NA,NA,77.49,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",257,5,"6","Union Man","Union Rags","Dino K. Condilenios","Scott Williams","12/1",12,5,20000,23.54,47.69,70.76,NA,NA,77.49,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",257,5,"7","Road Closure","Bakken","Craig MacPherson","Silvino Morales","3/1",3,NA,20000,23.54,47.69,70.76,NA,NA,77.49,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",258,6,"1","Fanny Bay Ali","Counterforce","Robert Gilker","Brian Boodramsingh","8/1",8,2,20000,22.65,46.72,72.01,NA,NA,78.87,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",258,6,"2","Viva Con Wow","Value Plus","Steve Henson","Amadeo Perez","10/1",10,5,20000,22.65,46.72,72.01,NA,NA,78.87,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",258,6,"3","Chi Chi's Song","Finality","David Forster","Fraser Aebly","8/1",8,5,20000,22.65,46.72,72.01,NA,NA,78.87,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",258,6,"4","Licorice","Finality","Dino K. Condilenios","Scott Williams","8/5",1.6,5,20000,22.65,46.72,72.01,NA,NA,78.87,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",258,6,"5","Freestyle","Sungold","Barbara Heads","Antonio Ambrosio Reyes","5/2",2.5,1,20000,22.65,46.72,72.01,NA,NA,78.87,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",258,6,"6","Ellameister","Bodemeister","Barbara Heads","Ridge Balgobin","6/1",6,4,20000,22.65,46.72,72.01,NA,NA,78.87,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",258,6,"7","Arundel Castle","Palace Malice","Keith Pedersen","Kerron Khelawan","8/1",8,3,20000,22.65,46.72,72.01,NA,NA,78.87,"6 1/2F","Dirt","$50,000 Maiden Optional Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"1","Laugh With Me","Bakken","Steve Henson","Amadeo Perez","4/1",4,3,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"2","Tiz Vicious","Violence","Dave Milburn","Learie C. Seecharan","3/1",3,2,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"3","Slew's Da Boss","Cause to Believe","Mel Snow","Brian Boodramsingh","12/1",12,5,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"4","Valuable Cowboy","Value Plus","Brian J. O'Connell","Silvino Morales","7/2",3.5,1,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"5","Just Make Believe","Finality","Brent Bremner","Scott Williams","10/1",10,5,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"6","Arch Prince","Arch","Peter Milburn","Kuri Powell","6/1",6,5,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"7","Baby Grand","Clubhouse Ride","Dave Milburn","Kimal Santo","10/1",10,5,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Monday","May 22","2023",259,7,"8","Driller","Texas Wildcatter","Mel Snow","Fraser Aebly","5/1",5,4,14000,23.05,46.84,70.6,NA,NA,77.8,"6 1/2F","Dirt","$10,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",260,1,"1","Bellaroo","Successful Appeal","Robert Maybin","Amadeo Perez","7/2",3.5,1,11000,22.18,45.47,69.63,NA,NA,76.76,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",260,1,"2","Arikara","Majesticperfection","Dino K. Condilenios","Scott Williams","6/5",1.2,2,11000,22.18,45.47,69.63,NA,NA,76.76,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",260,1,"3","Bakfire Baby","Bakken","Steve Henson","Fraser Aebly","9/2",4.5,4,11000,22.18,45.47,69.63,NA,NA,76.76,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",260,1,"4","Walkinthewalk","Danza","Dino K. Condilenios","Silvino Morales","3/1",3,3,11000,22.18,45.47,69.63,NA,NA,76.76,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",260,1,"5","Racino","Data Link","Pat Jarvis","Antonio Ambrosio Reyes","5/1",5,NA,11000,22.18,45.47,69.63,NA,NA,76.76,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",261,2,"1","Just Jimmy","Jimmy Creed","Craig MacPherson","Scott Williams","5/2",2.5,4,15000,22.45,45.7,69.45,NA,NA,75.92,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",261,2,"2","He's Relentless","Lent","Brian J. O'Connell","Silvino Morales","3/1",3,2,15000,22.45,45.7,69.45,NA,NA,75.92,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",261,2,"3","Black Metal","Bakken","Barbara Heads","Antonio Ambrosio Reyes","4/1",4,3,15000,22.45,45.7,69.45,NA,NA,75.92,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",261,2,"4","Set to Shine","Bakken","Barbara Heads","Amadeo Perez","2/1",2,1,15000,22.45,45.7,69.45,NA,NA,75.92,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",261,2,"5","Star Entry","Hoorayforhollywood","Steve Henson","Fraser Aebly","9/2",4.5,5,15000,22.45,45.7,69.45,NA,NA,75.92,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",262,3,"1","Quality Command","Second in Command","Edgar Mendoza","Amadeo Perez","2/1",2,2,12000,22.28,45.8,71.11,NA,NA,77.8,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",262,3,"2","Artistic Jewler","Tonalist","Barbara Heads","Antonio Ambrosio Reyes","4/1",4,3,12000,22.28,45.8,71.11,NA,NA,77.8,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",262,3,"3","Pineapple Tidbits","Shackleford","Keith Pedersen","Scott Williams","7/2",3.5,4,12000,22.28,45.8,71.11,NA,NA,77.8,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",262,3,"4","Zetamarie","Drosselmeyer","Frank E. Barroby","Fraser Aebly","10/1",10,1,12000,22.28,45.8,71.11,NA,NA,77.8,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",262,3,"5","Anothersunnyday","Sungold","Dino K. Condilenios","Silvino Morales","5/2",2.5,5,12000,22.28,45.8,71.11,NA,NA,77.8,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",262,3,"6","Jersey Lillie","Fed Biz","Robert Maybin","Learie C. Seecharan","6/1",6,5,12000,22.28,45.8,71.11,NA,NA,77.8,"6 1/2F","Dirt","$6,250 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",263,4,"1","Matsqui","Finality","Mark A. Freeman","Scott Williams","10/1",10,4,25000,22.45,46.04,70.42,NA,NA,77.26,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",263,4,"2","Loveaboveandbeyond","Counterforce","Mark Cloutier","Silvino Morales","3/1",3,3,25000,22.45,46.04,70.42,NA,NA,77.26,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",263,4,"3","Air Force","Counterforce","Keith Pedersen","Antonio Ambrosio Reyes","8/5",1.6,1,25000,22.45,46.04,70.42,NA,NA,77.26,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",263,4,"4","Above Average","Ralis","Mark Cloutier","Amadeo Perez","9/5",1.8,2,25000,22.45,46.04,70.42,NA,NA,77.26,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",263,4,"5","Addendum","Mucho Macho Man","Tara Neigel","Kerron Khelawan","5/1",5,5,25000,22.45,46.04,70.42,NA,NA,77.26,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",264,5,"1","Bakken Overdrive","Bakken","Cindy Krasner","Kimal Santo","6/1",6,1,20000,22.26,45.37,69.12,NA,NA,76.18,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",264,5,"2","Stormy Blue","Midnight Storm","Barbara Heads","Antonio Ambrosio Reyes","5/1",5,2,20000,22.26,45.37,69.12,NA,NA,76.18,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",264,5,"3","Prince Cairo","Cairo Prince","John Snow","Fraser Aebly","6/1",6,3,20000,22.26,45.37,69.12,NA,NA,76.18,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",264,5,"4","Eddie Who","Bayern","Mel Snow","Brian Boodramsingh","4/1",4,5,20000,22.26,45.37,69.12,NA,NA,76.18,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",264,5,"5","Cab Sav","Birdstone","Robert VanOverschot","Silvino Morales","8/1",8,NA,20000,22.26,45.37,69.12,NA,NA,76.18,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",264,5,"6","Majestic Street","Street Sense","Patty Leaney","Scott Williams","9/2",4.5,5,20000,22.26,45.37,69.12,NA,NA,76.18,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",264,5,"7","Arollercoasterride","Curlin","Barbara Heads","Amadeo Perez","2/1",2,4,20000,22.26,45.37,69.12,NA,NA,76.18,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",265,6,"1","Counteract","Counterforce","Mark Cloutier","Silvino Morales","8/1",8,NA,25000,22.6,46.01,70.38,NA,NA,77.01,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",265,6,"2","Time Ticker","Ralis","Barbara Heads","Antonio Ambrosio Reyes","10/1",10,3,25000,22.6,46.01,70.38,NA,NA,77.01,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",265,6,"3","Rockcliffe","Second in Command","Edgar Mendoza","Brian Boodramsingh","4/1",4,2,25000,22.6,46.01,70.38,NA,NA,77.01,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",265,6,"4","Legacy Square","Lent","Edgar Mendoza","Amadeo Perez","4/5",0.8,1,25000,22.6,46.01,70.38,NA,NA,77.01,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",265,6,"5","Aristocracy","Tapit","Robert J. Anderson","Scott Williams","5/2",2.5,4,25000,22.6,46.01,70.38,NA,NA,77.01,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"1","Force to Rekn With","Counterforce","Robert VanOverschot","Silvino Morales","3/1",3,1,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"2","Barberry Bandit","Value Plus","Frank E. Barroby","Fraser Aebly","8/1",8,5,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"3","Milo's Command","Second in Command","Edgar Mendoza","Kerron Khelawan","6/1",6,4,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"4","Texas Legacy","Texas Wildcatter","John Snow","Kimal Santo","9/2",4.5,3,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"5","Borrowed Equity","Lent","Mel Snow","Brian Boodramsingh","5/1",5,5,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"6","Wellsley","Ralis","Edgar Mendoza","Amadeo Perez","4/1",4,5,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"7","Pursue","Bakken","Craig MacPherson","Jose Luis Sanchez","8/1",8,2,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Saturday","May 20","2023",266,7,"8","Settebello","Fed Biz","Jean M Lavallee","Christopher Roy Mamdeen","10/1",10,5,12000,22.59,47.14,71.95,NA,NA,78.54,"6 1/2F","Dirt","$10,000 Maiden Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",267,1,"1","Eye Be Seeing You","Danza","Robert Maybin","Learie C. Seecharan","5/1",5,2,11000,23.61,46.86,59.6,NA,NA,72.94,"6F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Hastings Park","Sunday","May 14","2023",267,1,"2","Makeitorbreakit","Numaany","Mark Cloutier","Amadeo Perez","4/1",4,3,11000,23.61,46.86,59.6,NA,NA,72.94,"6F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Hastings Park","Sunday","May 14","2023",267,1,"3","Debatable","Data Link","James Strachan","Jose Luis Sanchez","6/1",6,4,11000,23.61,46.86,59.6,NA,NA,72.94,"6F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Hastings Park","Sunday","May 14","2023",267,1,"4","I'm a Chi Too","Chitu","Dino K. Condilenios","Fraser Aebly","3/5",0.6,1,11000,23.61,46.86,59.6,NA,NA,72.94,"6F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Hastings Park","Sunday","May 14","2023",267,1,"5","Done That","Shakin It Up","Robert Maybin","Silvino Morales","6/1",6,NA,11000,23.61,46.86,59.6,NA,NA,72.94,"6F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Hastings Park","Sunday","May 14","2023",268,2,"1","Rea Mea","Lent","Edgar Mendoza","Silvino Morales","6/5",1.2,3,15000,23.54,47.59,71.46,NA,NA,77.94,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",268,2,"2","Wandalita","Violence","Edgar Mendoza","Amadeo Perez","9/5",1.8,1,15000,23.54,47.59,71.46,NA,NA,77.94,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",268,2,"3","Don'tpassthepepper","Fast Anna","Larry Grieve","Kimal Santo","7/2",3.5,NA,15000,23.54,47.59,71.46,NA,NA,77.94,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",268,2,"4","Irish Luna","Bakken","Steve Henson","Fraser Aebly","8/1",8,2,15000,23.54,47.59,71.46,NA,NA,77.94,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",268,2,"5","Ice Breaker","Keen Ice","Larry Grieve","Antonio Ambrosio Reyes","8/1",8,4,15000,23.54,47.59,71.46,NA,NA,77.94,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",269,3,"1","Atomic Haze","Second in Command","Charlene Miller","Learie C. Seecharan","8/1",8,5,11000,23.24,47.52,72.66,NA,NA,79.38,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",269,3,"2","Barney Google","Lent","Robert Henson","Scott Williams","7/2",3.5,3,11000,23.24,47.52,72.66,NA,NA,79.38,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",269,3,"3","Gwen","Verrazano","Robert Maybin","Silvino Morales","6/1",6,5,11000,23.24,47.52,72.66,NA,NA,79.38,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",269,3,"4","Rollie's Spirit","Abraaj","John Snow","Kimal Santo","5/2",2.5,2,11000,23.24,47.52,72.66,NA,NA,79.38,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",269,3,"5","Groovy Girl","Bakken","Edgar Mendoza","Amadeo Perez","5/1",5,4,11000,23.24,47.52,72.66,NA,NA,79.38,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",269,3,"6","Trapalis","Stay Thirsty","Ryan T. Deyotte","Antonio Ambrosio Reyes","2/1",2,1,11000,23.24,47.52,72.66,NA,NA,79.38,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",270,4,"1","Knopfler","Lookin At Lucky","Keith Pedersen","Kerron Khelawan","3/1",3,3,11000,22.61,46.73,70.7,NA,NA,78.03,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",270,4,"2","Vancouver's Hunter","Vancouver (AUS)","Harold J. Barroby","Kuri Powell","4/1",4,5,11000,22.61,46.73,70.7,NA,NA,78.03,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",270,4,"3","Calamazeus","Lent","Pat Jarvis","Antonio Ambrosio Reyes","4/1",4,4,11000,22.61,46.73,70.7,NA,NA,78.03,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",270,4,"4","Certifiable","Creative Cause","Robert Maybin","Christopher Roy Mamdeen","10/1",10,5,11000,22.61,46.73,70.7,NA,NA,78.03,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",270,4,"5","Juvee Too","Second in Command","John Snow","Fraser Aebly","7/2",3.5,1,11000,22.61,46.73,70.7,NA,NA,78.03,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",270,4,"6","Foot Soldier","Lent","Dino K. Condilenios","Silvino Morales","5/2",2.5,2,11000,22.61,46.73,70.7,NA,NA,78.03,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",271,5,"1","Boitano","Nyquist","Mel Snow","Brian Boodramsingh","5/1",5,3,25000,22.08,44.82,69.83,NA,NA,77.07,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",271,5,"2","Bold Arch","Archarcharch","John D. Morrison","Silvino Morales","8/5",1.6,5,25000,22.08,44.82,69.83,NA,NA,77.07,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",271,5,"3","Cascade Billy","Bakken","Mel Snow","Kimal Santo","9/5",1.8,2,25000,22.08,44.82,69.83,NA,NA,77.07,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",271,5,"4","Slew's Bak","Bakken","Robert J. Anderson","Scott Williams","5/1",5,4,25000,22.08,44.82,69.83,NA,NA,77.07,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",271,5,"5","Soaringforthesun","Sungold","Edgar Mendoza","Amadeo Perez","4/1",4,1,25000,22.08,44.82,69.83,NA,NA,77.07,"6 1/2F","Dirt","Allowance","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"1","Ave's in Command","Second in Command","Greg Beneen","Jose Roberto Gomez","9/2",4.5,3,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"2","You Don't Own Me","Lucky Pulpit","Dave Milburn","Learie C. Seecharan","10/1",10,5,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"3","Appellant","Midnight Lute","Ian Jewell","Antonio Ambrosio Reyes","10/1",10,5,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"4","Sir Barclay","Kafwain","Harold J. Barroby","Kuri Powell","15/1",15,5,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"5","McMurphy","Line of David","Robert Maybin","Silvino Morales","7/2",3.5,5,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"6","Quagmire","Storm Victory","Steve Henson","Fraser Aebly","3/1",3,5,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"7","Morethansoultitle","More Than Ready","Dino K. Condilenios","Amadeo Perez","10/1",10,1,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"8","Racing River","Lent","Robert Henson","Scott Williams","10/1",10,4,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"9","Ring of Kerry","Flatter","Robert Henson","Kerron Khelawan","8/1",8,2,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",272,6,"10","It's in Command","Second in Command","Harold J. Barroby","Ridge Balgobin","12/1",12,NA,11000,22.28,45.49,71.46,NA,NA,78.52,"6 1/2F","Dirt","$4,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",273,7,"1","Greytogo","Value Plus","Robert J. Anderson","Kerron Khelawan","8/1",8,5,14000,22.42,45.96,71.08,NA,NA,78.05,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
"Hastings Park","Sunday","May 14","2023",273,7,"2","Wisely Played","Numaany","Charlene Miller","Scott Williams","8/1",8,5,14000,22.42,45.96,71.08,NA,NA,78.05,"6 1/2F","Dirt","$16,000 Claiming","1/4","1/2","3/4","",""
