"meet_location","meet_wday","meet_mday","meet_year","racecount","race_number","horse_number","horse_name","horse_sire","horse_trainer","horse_jockey","horse_odds","horse_odds_decimal","horse_place","purse","time_frac1","time_frac2","time_frac3","time_frac4","time_frac5","time_final","track_length","track_type","race_class","dist_frac1","dist_frac2","dist_frac3","dist_frac4","dist_frac5"
"Assiniboia Downs","Tuesday","July 18","2023",175,1,"3","Mighty Frisky","Tourist","Michael Nault","Chavion Chow","5/2",2.5,1,10100,23.35,46.74,59.92,NA,NA,73.67,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",175,1,"4","Sugar Daddy Jack","Nonios","Shelley Brown","Sven Balroop","10/1",10,2,10100,23.35,46.74,59.92,NA,NA,73.67,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",175,1,"5","Get Up Early","Vengeful Wildcat","Blair A. Miller","Antonio Whitehall","6/1",6,4,10100,23.35,46.74,59.92,NA,NA,73.67,"6F","Dirt","$7,500 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",176,2,"1","Sayitall","Allaboutdreams","Bill Mooney","Chavion Chow","10/1",10,4,10400,22.61,46.1,59.63,NA,NA,66.48,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",176,2,"2","Zipporah","Algorithms","Jerry Gourneau","Antonio Whitehall","5/1",5,NA,10400,22.61,46.1,59.63,NA,NA,66.48,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",176,2,"3","Lia's On Tune","Liaison","Mike Taphorn","Neville Stephenson","1/1",1,2,10400,22.61,46.1,59.63,NA,NA,66.48,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",176,2,"4","Artisan Dancer","Paynter","Wendy Anderson","Renaldo Cumberbatch","8/1",8,3,10400,22.61,46.1,59.63,NA,NA,66.48,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",176,2,"5","Cyclone Sorority","Cairo Prince","Jared Brown","Jorge Carreno","5/2",2.5,1,10400,22.61,46.1,59.63,NA,NA,66.48,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",176,2,"6","Inspiratus","Ride On Curlin","Ryan Desjarlais","Fraser Aebly","15/1",15,5,10400,22.61,46.1,59.63,NA,NA,66.48,"5 1/2F","Dirt","$4,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",177,3,"1","Bear Me a Moment","Going Commando","Allan Brown","Neville Stephenson","12/1",12,2,10200,24.65,48.6,74.88,NA,NA,89.05,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","July 18","2023",177,3,"2","Pioneer Town","American Freedom","Jerry Gourneau","Prayven Badrie","3/1",3,NA,10200,24.65,48.6,74.88,NA,NA,89.05,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","July 18","2023",177,3,"3","Favorite","Mastery","Shelley Brown","Fraser Aebly","5/1",5,1,10200,24.65,48.6,74.88,NA,NA,89.05,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","July 18","2023",177,3,"4","Shirley's Sherman","A Shin Forward","Ryan Desjarlais","Renaldo Cumberbatch","8/1",8,4,10200,24.65,48.6,74.88,NA,NA,89.05,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","July 18","2023",177,3,"5","Whiterose Spirit","Producer (GB)","Shelley Brown","Sven Balroop","20/1",20,3,10200,24.65,48.6,74.88,NA,NA,89.05,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","July 18","2023",177,3,"6","Armaveer","Smiling Tiger","Jared Brown","Jorge Carreno","2/1",2,5,10200,24.65,48.6,74.88,NA,NA,89.05,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","July 18","2023",177,3,"7","Uncle Mo's Cat","Uncle Mo","Murray Duncan","Antonio Whitehall","4/1",4,5,10200,24.65,48.6,74.88,NA,NA,89.05,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Tuesday","July 18","2023",178,4,"1","Lady Nyla","Cape Canaveral","Don Senebald","Shavon Belle","10/1",10,1,10300,22.94,46.39,59.58,NA,NA,73.63,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",178,4,"2","Secret Avenger","Poseidon's Warrior","Tom Gardipy, Jr.","Ronald Ali","4/1",4,5,10300,22.94,46.39,59.58,NA,NA,73.63,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",178,4,"3","Saturday Service","Den's Legacy","Jerry Gourneau","Renaldo Cumberbatch","2/1",2,NA,10300,22.94,46.39,59.58,NA,NA,73.63,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",178,4,"4","Hidden Dreams","Khozan","Jennifer Jordan","Nirone Austin","20/1",20,5,10300,22.94,46.39,59.58,NA,NA,73.63,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",178,4,"5","Giddy Up Zoey","Verrazano","Ryan Desjarlais","Stanley Chadee Jr.","8/1",8,2,10300,22.94,46.39,59.58,NA,NA,73.63,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",178,4,"6","Tuffenoughtostart","Upstart","Tom Gardipy, Jr.","Fraser Aebly","25/1",25,3,10300,22.94,46.39,59.58,NA,NA,73.63,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",178,4,"7","Lipstick Lady","Speightster","Rick A. Wise","Antonio Whitehall","3/2",1.5,4,10300,22.94,46.39,59.58,NA,NA,73.63,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",179,5,"1","Dazzl'n Mischief","Into Mischief","Jared Brown","Antonio Whitehall","5/2",2.5,2,11800,22.74,46.45,NA,NA,NA,59.39,"5F","Dirt","$4,000 Claiming","1/4","1/2","","",""
"Assiniboia Downs","Tuesday","July 18","2023",179,5,"2","Bitethebulletbro","Gio Ponti","Tom Gardipy, Jr.","Ronald Ali","4/1",4,3,11800,22.74,46.45,NA,NA,NA,59.39,"5F","Dirt","$4,000 Claiming","1/4","1/2","","",""
"Assiniboia Downs","Tuesday","July 18","2023",179,5,"3","Shootin Money","Archarcharch","Wendy Anderson","Fraser Aebly","2/1",2,1,11800,22.74,46.45,NA,NA,NA,59.39,"5F","Dirt","$4,000 Claiming","1/4","1/2","","",""
"Assiniboia Downs","Tuesday","July 18","2023",179,5,"4","Drizzy","English Channel","Jared Brown","Jorge Carreno","5/1",5,4,11800,22.74,46.45,NA,NA,NA,59.39,"5F","Dirt","$4,000 Claiming","1/4","1/2","","",""
"Assiniboia Downs","Tuesday","July 18","2023",179,5,"5","He's a Lady Tamer","Lion Tamer","Dale Zawislak","Arthur Budhu","30/1",30,5,11800,22.74,46.45,NA,NA,NA,59.39,"5F","Dirt","$4,000 Claiming","1/4","1/2","","",""
"Assiniboia Downs","Tuesday","July 18","2023",179,5,"6","Feller","Dialed In","Jerry Gourneau","Prayven Badrie","8/1",8,NA,11800,22.74,46.45,NA,NA,NA,59.39,"5F","Dirt","$4,000 Claiming","1/4","1/2","","",""
"Assiniboia Downs","Tuesday","July 18","2023",179,5,"7","Will Knows","Wilko","Tom Gardipy, Jr.","Neville Stephenson","12/1",12,5,11800,22.74,46.45,NA,NA,NA,59.39,"5F","Dirt","$4,000 Claiming","1/4","1/2","","",""
"Assiniboia Downs","Tuesday","July 18","2023",180,6,"1","Run Witt Run","Drums of Thunder","Jerry Gourneau","Neville Stephenson","8/1",8,NA,50000,24.03,47.82,72.84,86.11,NA,92.93,"7 1/2F","Dirt","Canada S.","","","","",""
"Assiniboia Downs","Tuesday","July 18","2023",180,6,"2","Melisandre","Going Commando","Lise Pruitt","Antonio Whitehall","5/2",2.5,3,50000,24.03,47.82,72.84,86.11,NA,92.93,"7 1/2F","Dirt","Canada S.","","","","",""
"Assiniboia Downs","Tuesday","July 18","2023",180,6,"3","Mission Belle","Noble Mission (GB)","Jerry Gourneau","Prayven Badrie","10/1",10,NA,50000,24.03,47.82,72.84,86.11,NA,92.93,"7 1/2F","Dirt","Canada S.","","","","",""
"Assiniboia Downs","Tuesday","July 18","2023",180,6,"4","Burrow Down","Connect","Murray Duncan","Stanley Chadee Jr.","2/1",2,1,50000,24.03,47.82,72.84,86.11,NA,92.93,"7 1/2F","Dirt","Canada S.","","","","",""
"Assiniboia Downs","Tuesday","July 18","2023",180,6,"5","Damn the Torpedoes","Air Force Blue","Wendy Anderson","Renaldo Cumberbatch","4/1",4,5,50000,24.03,47.82,72.84,86.11,NA,92.93,"7 1/2F","Dirt","Canada S.","","","","",""
"Assiniboia Downs","Tuesday","July 18","2023",180,6,"6","Big Stretch","Mr. Big","Michael Nault","Chavion Chow","5/1",5,2,50000,24.03,47.82,72.84,86.11,NA,92.93,"7 1/2F","Dirt","Canada S.","","","","",""
"Assiniboia Downs","Tuesday","July 18","2023",180,6,"7","Texas Rain","Holiday Promise","Murray Duncan","Jorge Carreno","25/1",25,4,50000,24.03,47.82,72.84,86.11,NA,92.93,"7 1/2F","Dirt","Canada S.","","","","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"1","Toil and Trouble","Strong Mandate","Devon Gittens","Renaldo Cumberbatch","25/1",25,NA,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"2","Stay Happy","Oxbow","Jared Brown","Fraser Aebly","8/1",8,4,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"3","Itsthattime","Strong Mandate","Michael Nault","Chavion Chow","4/1",4,5,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"4","Brody's Streak","Brody's Cause","Tom Gardipy, Jr.","Ronald Ali","10/1",10,5,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"5","Real Grace","Mineshaft","Shelley Brown","Antonio Whitehall","6/1",6,3,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"6","Totalizer","Candy Ride (ARG)","Jerry Gourneau","Neville Stephenson","15/1",15,NA,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"7","Mr. Dazzle","Adios Charlie","Mike Taphorn","Prayven Badrie","5/1",5,5,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"8","Market King","Into Mischief","Jared Brown","Jorge Carreno","9/5",1.8,1,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Tuesday","July 18","2023",181,7,"9","Trump Um","Comic Strip","Rick A. Wise","Damario Bynoe","20/1",20,2,18500,22.67,45.62,57.86,NA,NA,64.49,"5 1/2F","Dirt","$15,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",182,1,"1","Chicago River","Awesome of Course","Shelley Brown","Antonio Whitehall","9/5",1.8,1,13700,22.99,46.61,59.51,NA,NA,73.48,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",182,1,"2","Margot's Girl","Clubhouse Ride","Jared Brown","Jorge Carreno","7/5",1.4,4,13700,22.99,46.61,59.51,NA,NA,73.48,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",182,1,"3","At the Lyric","Town Prize","Blair A. Miller","Damario Bynoe","8/1",8,3,13700,22.99,46.61,59.51,NA,NA,73.48,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",182,1,"4","Plum Rose","Fullbridled","Bruce Sanderson","Sven Balroop","4/1",4,5,13700,22.99,46.61,59.51,NA,NA,73.48,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",182,1,"5","Miss Langskip","Reload","Blair A. Miller","Fraser Aebly","15/1",15,2,13700,22.99,46.61,59.51,NA,NA,73.48,"6F","Dirt","$10,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",183,2,"1","Payitforward","A Shin Forward","Brent Hrymak","Stanley Chadee Jr.","10/1",10,5,20000,22.94,46.51,59,NA,NA,72.07,"6F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",183,2,"2","Ashes to Ashes","Micromanage","Shelley Brown","Renaldo Cumberbatch","2/1",2,3,20000,22.94,46.51,59,NA,NA,72.07,"6F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",183,2,"3","Brownell Bay","Seattle Serenade","Blair A. Miller","Jorge Carreno","20/1",20,5,20000,22.94,46.51,59,NA,NA,72.07,"6F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",183,2,"4","Dubd Saint Angel","Singing Saint","Lorne Fraser","Andre Martin","8/1",8,4,20000,22.94,46.51,59,NA,NA,72.07,"6F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",183,2,"5","Doublebarreldelite","Going Commando","Michael Nault","Chavion Chow","6/5",1.2,2,20000,22.94,46.51,59,NA,NA,72.07,"6F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",183,2,"6","Teemans Flair","Teeman","Allan Brown","Neville Stephenson","30/1",30,5,20000,22.94,46.51,59,NA,NA,72.07,"6F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",183,2,"7","I've Got All Nite","Saturdaynitelites","Devon Gittens","Shavon Belle","6/1",6,1,20000,22.94,46.51,59,NA,NA,72.07,"6F","Dirt","Maiden Special Weight","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",184,3,"1","Kerry's Nonios","Nonios","Elton Dickey","Chavion Chow","30/1",30,5,10000,23.59,47.25,60.15,NA,NA,73.9,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",184,3,"2","Amma's Star","Tom Shy","Ryan Desjarlais","Jorge Carreno","7/2",3.5,2,10000,23.59,47.25,60.15,NA,NA,73.9,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",184,3,"3","Royal Commando","Going Commando","Shelley Brown","Sven Balroop","10/1",10,5,10000,23.59,47.25,60.15,NA,NA,73.9,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",184,3,"4","Timber's Legacy","Going Commando","Lise Pruitt","Fraser Aebly","20/1",20,4,10000,23.59,47.25,60.15,NA,NA,73.9,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",184,3,"5","G B's Turbo","Bay of Biscay","Jerry Gourneau","Neville Stephenson","1/1",1,NA,10000,23.59,47.25,60.15,NA,NA,73.9,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",184,3,"6","Shotgun One","Kentucky Bear","Jared Brown","Damario Bynoe","3/1",3,1,10000,23.59,47.25,60.15,NA,NA,73.9,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",184,3,"7","Keystone Cash","Nonios","Devon Gittens","Shavon Belle","15/1",15,3,10000,23.59,47.25,60.15,NA,NA,73.9,"6F","Dirt","$7,500 Maiden Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",185,4,"1","Partyatmyplace","Destin","Shelley Brown","Antonio Whitehall","3/1",3,2,10000,24.36,48.83,76.16,NA,NA,91.53,"7F","Dirt","$5,000 Maiden Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Monday","July 17","2023",185,4,"2","Carpiquet","Summer Front","Steven Gaskin","Damario Bynoe","10/1",10,4,10000,24.36,48.83,76.16,NA,NA,91.53,"7F","Dirt","$5,000 Maiden Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Monday","July 17","2023",185,4,"3","Witt's Rojo","Drums of Thunder","Jerry Gourneau","Arthur Budhu","9/5",1.8,NA,10000,24.36,48.83,76.16,NA,NA,91.53,"7F","Dirt","$5,000 Maiden Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Monday","July 17","2023",185,4,"4","E. P. Matlock","Society's Chairman","Murray Duncan","Stanley Chadee Jr.","8/1",8,5,10000,24.36,48.83,76.16,NA,NA,91.53,"7F","Dirt","$5,000 Maiden Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Monday","July 17","2023",185,4,"5","Silicon Valley","Street Boss","Lise Pruitt","Fraser Aebly","4/1",4,3,10000,24.36,48.83,76.16,NA,NA,91.53,"7F","Dirt","$5,000 Maiden Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Monday","July 17","2023",185,4,"6","Big Jim","Big Lightning","Marvin Buffalo","Sven Balroop","6/1",6,1,10000,24.36,48.83,76.16,NA,NA,91.53,"7F","Dirt","$5,000 Maiden Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Monday","July 17","2023",185,4,"7","Very High","Market Rally","Shaun Morin","Neville Stephenson","20/1",20,NA,10000,24.36,48.83,76.16,NA,NA,91.53,"7F","Dirt","$5,000 Maiden Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Monday","July 17","2023",186,5,"1","Green Amazon","Jimmy Creed","Steven Gaskin","Sven Balroop","20/1",20,2,50000,23.55,47.73,72.84,86.72,NA,101.16,"1M","Dirt","Derby Trial S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","July 17","2023",186,5,"2","Rough Customer","Cape Canaveral","Rod Heggie","Andre Martin","25/1",25,3,50000,23.55,47.73,72.84,86.72,NA,101.16,"1M","Dirt","Derby Trial S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","July 17","2023",186,5,"3","Mano Dura","Keen Ice","Jerry Gourneau","Prayven Badrie","9/5",1.8,NA,50000,23.55,47.73,72.84,86.72,NA,101.16,"1M","Dirt","Derby Trial S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","July 17","2023",186,5,"4","Discovery Peak","Bernardini","Jerry Gourneau","Stanley Chadee Jr.","15/1",15,NA,50000,23.55,47.73,72.84,86.72,NA,101.16,"1M","Dirt","Derby Trial S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","July 17","2023",186,5,"5","Saxon Saga","Slew's Saga","Wendy Anderson","Renaldo Cumberbatch","3/1",3,1,50000,23.55,47.73,72.84,86.72,NA,101.16,"1M","Dirt","Derby Trial S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","July 17","2023",186,5,"6","Viral","Gottcha Gold","Steven Gaskin","Damario Bynoe","40/1",40,NA,50000,23.55,47.73,72.84,86.72,NA,101.16,"1M","Dirt","Derby Trial S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","July 17","2023",186,5,"7","Chicago's Gray","Tapwrit","Murray Duncan","Jorge Carreno","7/5",1.4,4,50000,23.55,47.73,72.84,86.72,NA,101.16,"1M","Dirt","Derby Trial S.","1/4","1/2","3/4","7/8",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"1","Unusual Account","Capital Account","Bill Kinch","Fraser Aebly","4/1",4,1,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"2","Great Vision","Justin Phillip","Calvin Britton","Antonio Whitehall","12/1",12,4,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"3","Bro Code","Honor Code","Allan Brown","Ronald Ali","20/1",20,5,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"4","Love Ours","Thirsty Giant","Jerry Gourneau","Prayven Badrie","8/5",1.6,NA,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"5","Super d'Oro","Super Saver","Jerry Gourneau","Neville Stephenson","6/1",6,NA,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"6","My Boy Christian","Reload","Devon Gittens","Renaldo Cumberbatch","3/1",3,2,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"7","Liveryman","Mshawish","Ryan Desjarlais","Stanley Chadee Jr.","10/1",10,5,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",187,6,"8","Mosie's On Main","Reload","Blair A. Miller","Arthur Budhu","30/1",30,3,10100,22.78,46.82,60.26,NA,NA,73.78,"6F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"1","Witt America","Drums of Thunder","Jerry Gourneau","Renaldo Cumberbatch","15/1",15,NA,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"2","Unbroken Star","Broken Vow","Jared Brown","Jorge Carreno","9/2",4.5,5,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"3","My Noah","Atreides","Mike Taphorn","Prayven Badrie","7/2",3.5,2,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"4","House Limit","First Defence","Elton Dickey","Chavion Chow","3/1",3,5,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"5","The Boss Factor","The Factor","Tom Gardipy, Jr.","Ronald Ali","25/1",25,5,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"6","McKague","Secret Circle","Carl Norman Anderson","Stanley Chadee Jr.","10/1",10,3,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"7","Papa Oscar Whiskey","Fed Biz","Marvin Buffalo","Sven Balroop","30/1",30,5,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"8","Jeff Fa Fa","Competitive Edge","Wendy Anderson","Damario Bynoe","5/2",2.5,1,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Monday","July 17","2023",188,7,"9","In the Deep","Pioneerof the Nile","Rick A. Wise","Antonio Whitehall","15/1",15,4,16500,23.29,46.19,58.81,NA,NA,71.91,"6F","Dirt","$10,000 Allowance Optional Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","July 12","2023",189,1,"1","Rubyinthestars","Upstart","Jennifer Jordan","Nirone Austin","10/1",10,4,10200,23.47,46.45,59.81,NA,NA,66.53,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","July 12","2023",189,1,"2","Queen in the North","Northern Afleet","Tom Gardipy, Jr.","Ronald Ali","6/5",1.2,1,10200,23.47,46.45,59.81,NA,NA,66.53,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","July 12","2023",189,1,"3","Sea of Life","Eagle","J. Douglas Mustard","Chavion Chow","15/1",15,5,10200,23.47,46.45,59.81,NA,NA,66.53,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","July 12","2023",189,1,"4","Tapiture Way","Tapiture","Carl Norman Anderson","Jorge Carreno","3/1",3,3,10200,23.47,46.45,59.81,NA,NA,66.53,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","July 12","2023",189,1,"5","Lady Creative","Creative Cause","Jerry Gourneau","Prayven Badrie","4/1",4,2,10200,23.47,46.45,59.81,NA,NA,66.53,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","July 12","2023",189,1,"6","Sky Tizzy","Sky Flight","Jerry Gourneau","Neville Stephenson","6/1",6,5,10200,23.47,46.45,59.81,NA,NA,66.53,"5 1/2F","Dirt","$5,000 Claiming","1/4","1/2","5/8","",""
"Assiniboia Downs","Wednesday","July 12","2023",190,2,"1","Impressive Sense","True Sense","Lise Pruitt","Antonio Whitehall","7/5",1.4,1,10300,24.45,48.15,73.99,NA,NA,88.38,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
"Assiniboia Downs","Wednesday","July 12","2023",190,2,"2","Gold Special","Jess's Dream","Wendy Anderson","Neville Stephenson","2/1",2,2,10300,24.45,48.15,73.99,NA,NA,88.38,"7F","Dirt","$5,000 Claiming","1/4","1/2","3/4","",""
